comunidades_y_ciudades_autónomas,tipo_vivienda,tipo_indicador,periodo,total,fecha,año,mes,trimestre
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2024T4,10.9,2024-10-01,2024,10,4
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2024T3,10.5,2024-07-01,2024,7,3
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2024T2,7.1,2024-04-01,2024,4,2
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2024T1,3.4,2024-01-01,2024,1,1
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2023T4,3.0,2023-10-01,2023,10,4
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2023T3,4.8,2023-07-01,2023,7,3
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2023T2,2.0,2023-04-01,2023,4,2
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2023T1,1.4,2023-01-01,2023,1,1
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2022T4,6.7,2022-10-01,2022,10,4
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2022T3,6.6,2022-07-01,2022,7,3
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2022T2,6.0,2022-04-01,2022,4,2
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2022T1,3.7,2022-01-01,2022,1,1
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2021T4,6.4,2021-10-01,2021,10,4
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2021T3,6.2,2021-07-01,2021,7,3
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2021T2,4.4,2021-04-01,2021,4,2
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2021T1,2.1,2021-01-01,2021,1,1
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2020T4,-1.1,2020-10-01,2020,10,4
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2020T3,-0.7,2020-07-01,2020,7,3
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2020T2,0.5,2020-04-01,2020,4,2
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2020T1,-0.3,2020-01-01,2020,1,1
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2019T4,3.6,2019-10-01,2019,10,4
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2019T3,4.2,2019-07-01,2019,7,3
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2019T2,3.5,2019-04-01,2019,4,2
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2019T1,1.0,2019-01-01,2019,1,1
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2018T4,2.4,2018-10-01,2018,10,4
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2018T3,4.1,2018-07-01,2018,7,3
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2018T2,3.2,2018-04-01,2018,4,2
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2018T1,0.5,2018-01-01,2018,1,1
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2017T4,2.0,2017-10-01,2017,10,4
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2017T3,2.1,2017-07-01,2017,7,3
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2017T2,1.6,2017-04-01,2017,4,2
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2017T1,0.6,2017-01-01,2017,1,1
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2016T4,1.7,2016-10-01,2016,10,4
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2016T3,1.3,2016-07-01,2016,7,3
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2016T2,0.3,2016-04-01,2016,4,2
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2016T1,0.3,2016-01-01,2016,1,1
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2015T4,0.0,2015-10-01,2015,10,4
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2015T3,0.9,2015-07-01,2015,7,3
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2015T2,1.3,2015-04-01,2015,4,2
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2015T1,-1.6,2015-01-01,2015,1,1
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2014T4,-4.1,2014-10-01,2014,10,4
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2014T3,-4.9,2014-07-01,2014,7,3
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2014T2,-2.1,2014-04-01,2014,4,2
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2014T1,-3.0,2014-01-01,2014,1,1
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2013T4,-11.1,2013-10-01,2013,10,4
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2013T3,-9.5,2013-07-01,2013,7,3
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2013T2,-6.5,2013-04-01,2013,4,2
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2013T1,-7.5,2013-01-01,2013,1,1
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2012T4,-14.4,2012-10-01,2012,10,4
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2012T3,-12.6,2012-07-01,2012,7,3
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2012T2,-9.3,2012-04-01,2012,4,2
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2012T1,-8.8,2012-01-01,2012,1,1
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2011T4,-12.7,2011-10-01,2011,10,4
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2011T3,-9.3,2011-07-01,2011,7,3
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2011T2,-5.9,2011-04-01,2011,4,2
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2011T1,-6.1,2011-01-01,2011,1,1
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2010T4,-4.1,2010-10-01,2010,10,4
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2010T3,-4.2,2010-07-01,2010,7,3
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2010T2,-0.5,2010-04-01,2010,4,2
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2010T1,-1.5,2010-01-01,2010,1,1
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2009T4,-7.6,2009-10-01,2009,10,4
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2009T3,-8.1,2009-07-01,2009,7,3
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2009T2,-6.7,2009-04-01,2009,4,2
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2009T1,-6.1,2009-01-01,2009,1,1
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2008T4,-12.3,2008-10-01,2008,10,4
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2008T3,-7.9,2008-07-01,2008,7,3
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2008T2,-2.3,2008-04-01,2008,4,2
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2008T1,-0.5,2008-01-01,2008,1,1
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2007T4,-2.3,2007-10-01,2007,10,4
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2007T3,2.5,2007-07-01,2007,7,3
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2007T2,0.4,2007-04-01,2007,4,2
"15 Navarra, Comunidad Foral De",Vivienda segunda mano,Variación en lo que va de año,2007T1,0.1,2007-01-01,2007,1,1
16 Pais Vasco,General,Índice,2025T1,159.472,2025-01-01,2025,1,1
16 Pais Vasco,General,Índice,2024T4,151.915,2024-10-01,2024,10,4
16 Pais Vasco,General,Índice,2024T3,151.029,2024-07-01,2024,7,3
16 Pais Vasco,General,Índice,2024T2,146.777,2024-04-01,2024,4,2
16 Pais Vasco,General,Índice,2024T1,141.867,2024-01-01,2024,1,1
16 Pais Vasco,General,Índice,2023T4,137.252,2023-10-01,2023,10,4
16 Pais Vasco,General,Índice,2023T3,139.33,2023-07-01,2023,7,3
16 Pais Vasco,General,Índice,2023T2,135.331,2023-04-01,2023,4,2
16 Pais Vasco,General,Índice,2023T1,133.352,2023-01-01,2023,1,1
16 Pais Vasco,General,Índice,2022T4,132.132,2022-10-01,2022,10,4
16 Pais Vasco,General,Índice,2022T3,134.215,2022-07-01,2022,7,3
16 Pais Vasco,General,Índice,2022T2,131.348,2022-04-01,2022,4,2
16 Pais Vasco,General,Índice,2022T1,129.365,2022-01-01,2022,1,1
16 Pais Vasco,General,Índice,2021T4,125.938,2021-10-01,2021,10,4
16 Pais Vasco,General,Índice,2021T3,124.501,2021-07-01,2021,7,3
16 Pais Vasco,General,Índice,2021T2,123.336,2021-04-01,2021,4,2
16 Pais Vasco,General,Índice,2021T1,121.755,2021-01-01,2021,1,1
16 Pais Vasco,General,Índice,2020T4,120.831,2020-10-01,2020,10,4
16 Pais Vasco,General,Índice,2020T3,122.837,2020-07-01,2020,7,3
16 Pais Vasco,General,Índice,2020T2,120.265,2020-04-01,2020,4,2
16 Pais Vasco,General,Índice,2020T1,121.515,2020-01-01,2020,1,1
16 Pais Vasco,General,Índice,2019T4,118.272,2019-10-01,2019,10,4
16 Pais Vasco,General,Índice,2019T3,120.599,2019-07-01,2019,7,3
16 Pais Vasco,General,Índice,2019T2,118.35,2019-04-01,2019,4,2
16 Pais Vasco,General,Índice,2019T1,117.529,2019-01-01,2019,1,1
16 Pais Vasco,General,Índice,2018T4,114.884,2018-10-01,2018,10,4
16 Pais Vasco,General,Índice,2018T3,115.044,2018-07-01,2018,7,3
16 Pais Vasco,General,Índice,2018T2,113.955,2018-04-01,2018,4,2
16 Pais Vasco,General,Índice,2018T1,111.109,2018-01-01,2018,1,1
16 Pais Vasco,General,Índice,2017T4,109.377,2017-10-01,2017,10,4
16 Pais Vasco,General,Índice,2017T3,109.752,2017-07-01,2017,7,3
16 Pais Vasco,General,Índice,2017T2,107.724,2017-04-01,2017,4,2
16 Pais Vasco,General,Índice,2017T1,104.709,2017-01-01,2017,1,1
16 Pais Vasco,General,Índice,2016T4,102.124,2016-10-01,2016,10,4
16 Pais Vasco,General,Índice,2016T3,103.749,2016-07-01,2016,7,3
16 Pais Vasco,General,Índice,2016T2,103.041,2016-04-01,2016,4,2
16 Pais Vasco,General,Índice,2016T1,101.381,2016-01-01,2016,1,1
16 Pais Vasco,General,Índice,2015T4,100.953,2015-10-01,2015,10,4
16 Pais Vasco,General,Índice,2015T3,100.217,2015-07-01,2015,7,3
16 Pais Vasco,General,Índice,2015T2,100.257,2015-04-01,2015,4,2
16 Pais Vasco,General,Índice,2015T1,98.573,2015-01-01,2015,1,1
16 Pais Vasco,General,Índice,2014T4,99.309,2014-10-01,2014,10,4
16 Pais Vasco,General,Índice,2014T3,99.21,2014-07-01,2014,7,3
16 Pais Vasco,General,Índice,2014T2,98.393,2014-04-01,2014,4,2
16 Pais Vasco,General,Índice,2014T1,99.246,2014-01-01,2014,1,1
16 Pais Vasco,General,Índice,2013T4,99.328,2013-10-01,2013,10,4
16 Pais Vasco,General,Índice,2013T3,101.141,2013-07-01,2013,7,3
16 Pais Vasco,General,Índice,2013T2,99.781,2013-04-01,2013,4,2
16 Pais Vasco,General,Índice,2013T1,97.891,2013-01-01,2013,1,1
16 Pais Vasco,General,Índice,2012T4,104.93,2012-10-01,2012,10,4
16 Pais Vasco,General,Índice,2012T3,106.445,2012-07-01,2012,7,3
16 Pais Vasco,General,Índice,2012T2,110.632,2012-04-01,2012,4,2
16 Pais Vasco,General,Índice,2012T1,112.449,2012-01-01,2012,1,1
16 Pais Vasco,General,Índice,2011T4,120.963,2011-10-01,2011,10,4
16 Pais Vasco,General,Índice,2011T3,125.702,2011-07-01,2011,7,3
16 Pais Vasco,General,Índice,2011T2,131.074,2011-04-01,2011,4,2
16 Pais Vasco,General,Índice,2011T1,134.124,2011-01-01,2011,1,1
16 Pais Vasco,General,Índice,2010T4,137.74,2010-10-01,2010,10,4
16 Pais Vasco,General,Índice,2010T3,137.652,2010-07-01,2010,7,3
16 Pais Vasco,General,Índice,2010T2,140.536,2010-04-01,2010,4,2
16 Pais Vasco,General,Índice,2010T1,138.551,2010-01-01,2010,1,1
16 Pais Vasco,General,Índice,2009T4,139.658,2009-10-01,2009,10,4
16 Pais Vasco,General,Índice,2009T3,138.505,2009-07-01,2009,7,3
16 Pais Vasco,General,Índice,2009T2,141.278,2009-04-01,2009,4,2
16 Pais Vasco,General,Índice,2009T1,144.22,2009-01-01,2009,1,1
16 Pais Vasco,General,Índice,2008T4,150.26,2008-10-01,2008,10,4
16 Pais Vasco,General,Índice,2008T3,154.645,2008-07-01,2008,7,3
16 Pais Vasco,General,Índice,2008T2,161.651,2008-04-01,2008,4,2
16 Pais Vasco,General,Índice,2008T1,161.69,2008-01-01,2008,1,1
16 Pais Vasco,General,Índice,2007T4,163.393,2007-10-01,2007,10,4
16 Pais Vasco,General,Índice,2007T3,165.108,2007-07-01,2007,7,3
16 Pais Vasco,General,Índice,2007T2,163.676,2007-04-01,2007,4,2
16 Pais Vasco,General,Índice,2007T1,159.283,2007-01-01,2007,1,1
16 Pais Vasco,General,Variación trimestral,2025T1,5.0,2025-01-01,2025,1,1
16 Pais Vasco,General,Variación trimestral,2024T4,0.6,2024-10-01,2024,10,4
16 Pais Vasco,General,Variación trimestral,2024T3,2.9,2024-07-01,2024,7,3
16 Pais Vasco,General,Variación trimestral,2024T2,3.5,2024-04-01,2024,4,2
16 Pais Vasco,General,Variación trimestral,2024T1,3.4,2024-01-01,2024,1,1
16 Pais Vasco,General,Variación trimestral,2023T4,-1.5,2023-10-01,2023,10,4
16 Pais Vasco,General,Variación trimestral,2023T3,3.0,2023-07-01,2023,7,3
16 Pais Vasco,General,Variación trimestral,2023T2,1.5,2023-04-01,2023,4,2
16 Pais Vasco,General,Variación trimestral,2023T1,0.9,2023-01-01,2023,1,1
16 Pais Vasco,General,Variación trimestral,2022T4,-1.6,2022-10-01,2022,10,4
16 Pais Vasco,General,Variación trimestral,2022T3,2.2,2022-07-01,2022,7,3
16 Pais Vasco,General,Variación trimestral,2022T2,1.5,2022-04-01,2022,4,2
16 Pais Vasco,General,Variación trimestral,2022T1,2.7,2022-01-01,2022,1,1
16 Pais Vasco,General,Variación trimestral,2021T4,1.2,2021-10-01,2021,10,4
16 Pais Vasco,General,Variación trimestral,2021T3,0.9,2021-07-01,2021,7,3
16 Pais Vasco,General,Variación trimestral,2021T2,1.3,2021-04-01,2021,4,2
16 Pais Vasco,General,Variación trimestral,2021T1,0.8,2021-01-01,2021,1,1
16 Pais Vasco,General,Variación trimestral,2020T4,-1.6,2020-10-01,2020,10,4
16 Pais Vasco,General,Variación trimestral,2020T3,2.1,2020-07-01,2020,7,3
16 Pais Vasco,General,Variación trimestral,2020T2,-1.0,2020-04-01,2020,4,2
16 Pais Vasco,General,Variación trimestral,2020T1,2.7,2020-01-01,2020,1,1
16 Pais Vasco,General,Variación trimestral,2019T4,-1.9,2019-10-01,2019,10,4
16 Pais Vasco,General,Variación trimestral,2019T3,1.9,2019-07-01,2019,7,3
16 Pais Vasco,General,Variación trimestral,2019T2,0.7,2019-04-01,2019,4,2
16 Pais Vasco,General,Variación trimestral,2019T1,2.3,2019-01-01,2019,1,1
16 Pais Vasco,General,Variación trimestral,2018T4,-0.1,2018-10-01,2018,10,4
16 Pais Vasco,General,Variación trimestral,2018T3,1.0,2018-07-01,2018,7,3
16 Pais Vasco,General,Variación trimestral,2018T2,2.6,2018-04-01,2018,4,2
16 Pais Vasco,General,Variación trimestral,2018T1,1.6,2018-01-01,2018,1,1
16 Pais Vasco,General,Variación trimestral,2017T4,-0.3,2017-10-01,2017,10,4
16 Pais Vasco,General,Variación trimestral,2017T3,1.9,2017-07-01,2017,7,3
16 Pais Vasco,General,Variación trimestral,2017T2,2.9,2017-04-01,2017,4,2
16 Pais Vasco,General,Variación trimestral,2017T1,2.5,2017-01-01,2017,1,1
16 Pais Vasco,General,Variación trimestral,2016T4,-1.6,2016-10-01,2016,10,4
16 Pais Vasco,General,Variación trimestral,2016T3,0.7,2016-07-01,2016,7,3
16 Pais Vasco,General,Variación trimestral,2016T2,1.6,2016-04-01,2016,4,2
16 Pais Vasco,General,Variación trimestral,2016T1,0.4,2016-01-01,2016,1,1
16 Pais Vasco,General,Variación trimestral,2015T4,0.7,2015-10-01,2015,10,4
16 Pais Vasco,General,Variación trimestral,2015T3,0.0,2015-07-01,2015,7,3
16 Pais Vasco,General,Variación trimestral,2015T2,1.7,2015-04-01,2015,4,2
16 Pais Vasco,General,Variación trimestral,2015T1,-0.7,2015-01-01,2015,1,1
16 Pais Vasco,General,Variación trimestral,2014T4,0.1,2014-10-01,2014,10,4
16 Pais Vasco,General,Variación trimestral,2014T3,0.8,2014-07-01,2014,7,3
16 Pais Vasco,General,Variación trimestral,2014T2,-0.9,2014-04-01,2014,4,2
16 Pais Vasco,General,Variación trimestral,2014T1,-0.1,2014-01-01,2014,1,1
16 Pais Vasco,General,Variación trimestral,2013T4,-1.8,2013-10-01,2013,10,4
16 Pais Vasco,General,Variación trimestral,2013T3,1.4,2013-07-01,2013,7,3
16 Pais Vasco,General,Variación trimestral,2013T2,1.9,2013-04-01,2013,4,2
16 Pais Vasco,General,Variación trimestral,2013T1,-6.7,2013-01-01,2013,1,1
16 Pais Vasco,General,Variación trimestral,2012T4,-1.4,2012-10-01,2012,10,4
16 Pais Vasco,General,Variación trimestral,2012T3,-3.8,2012-07-01,2012,7,3
16 Pais Vasco,General,Variación trimestral,2012T2,-1.6,2012-04-01,2012,4,2
16 Pais Vasco,General,Variación trimestral,2012T1,-7.0,2012-01-01,2012,1,1
16 Pais Vasco,General,Variación trimestral,2011T4,-3.8,2011-10-01,2011,10,4
16 Pais Vasco,General,Variación trimestral,2011T3,-4.1,2011-07-01,2011,7,3
16 Pais Vasco,General,Variación trimestral,2011T2,-2.3,2011-04-01,2011,4,2
16 Pais Vasco,General,Variación trimestral,2011T1,-2.6,2011-01-01,2011,1,1
16 Pais Vasco,General,Variación trimestral,2010T4,0.1,2010-10-01,2010,10,4
16 Pais Vasco,General,Variación trimestral,2010T3,-2.1,2010-07-01,2010,7,3
16 Pais Vasco,General,Variación trimestral,2010T2,1.4,2010-04-01,2010,4,2
16 Pais Vasco,General,Variación trimestral,2010T1,-0.8,2010-01-01,2010,1,1
16 Pais Vasco,General,Variación trimestral,2009T4,0.8,2009-10-01,2009,10,4
16 Pais Vasco,General,Variación trimestral,2009T3,-2.0,2009-07-01,2009,7,3
16 Pais Vasco,General,Variación trimestral,2009T2,-2.0,2009-04-01,2009,4,2
16 Pais Vasco,General,Variación trimestral,2009T1,-4.0,2009-01-01,2009,1,1
16 Pais Vasco,General,Variación trimestral,2008T4,-2.8,2008-10-01,2008,10,4
16 Pais Vasco,General,Variación trimestral,2008T3,-4.3,2008-07-01,2008,7,3
16 Pais Vasco,General,Variación trimestral,2008T2,0.0,2008-04-01,2008,4,2
16 Pais Vasco,General,Variación trimestral,2008T1,-1.0,2008-01-01,2008,1,1
16 Pais Vasco,General,Variación trimestral,2007T4,-1.0,2007-10-01,2007,10,4
16 Pais Vasco,General,Variación trimestral,2007T3,0.9,2007-07-01,2007,7,3
16 Pais Vasco,General,Variación trimestral,2007T2,2.8,2007-04-01,2007,4,2
16 Pais Vasco,General,Variación trimestral,2007T1,1.5,2007-01-01,2007,1,1
16 Pais Vasco,General,Variación anual,2025T1,12.4,2025-01-01,2025,1,1
16 Pais Vasco,General,Variación anual,2024T4,10.7,2024-10-01,2024,10,4
16 Pais Vasco,General,Variación anual,2024T3,8.4,2024-07-01,2024,7,3
16 Pais Vasco,General,Variación anual,2024T2,8.5,2024-04-01,2024,4,2
16 Pais Vasco,General,Variación anual,2024T1,6.4,2024-01-01,2024,1,1
16 Pais Vasco,General,Variación anual,2023T4,3.9,2023-10-01,2023,10,4
16 Pais Vasco,General,Variación anual,2023T3,3.8,2023-07-01,2023,7,3
16 Pais Vasco,General,Variación anual,2023T2,3.0,2023-04-01,2023,4,2
16 Pais Vasco,General,Variación anual,2023T1,3.1,2023-01-01,2023,1,1
16 Pais Vasco,General,Variación anual,2022T4,4.9,2022-10-01,2022,10,4
16 Pais Vasco,General,Variación anual,2022T3,7.8,2022-07-01,2022,7,3
16 Pais Vasco,General,Variación anual,2022T2,6.5,2022-04-01,2022,4,2
16 Pais Vasco,General,Variación anual,2022T1,6.3,2022-01-01,2022,1,1
16 Pais Vasco,General,Variación anual,2021T4,4.2,2021-10-01,2021,10,4
16 Pais Vasco,General,Variación anual,2021T3,1.4,2021-07-01,2021,7,3
16 Pais Vasco,General,Variación anual,2021T2,2.6,2021-04-01,2021,4,2
16 Pais Vasco,General,Variación anual,2021T1,0.2,2021-01-01,2021,1,1
16 Pais Vasco,General,Variación anual,2020T4,2.2,2020-10-01,2020,10,4
16 Pais Vasco,General,Variación anual,2020T3,1.9,2020-07-01,2020,7,3
16 Pais Vasco,General,Variación anual,2020T2,1.6,2020-04-01,2020,4,2
