comunidades_y_ciudades_autónomas,superficie_util,tamaño_hogar,año,total,estimado
"13 Madrid, Comunidad De",Entre 106 y 150 m2,Total,2022,339.0,True
"13 Madrid, Comunidad De",Entre 106 y 150 m2,1 persona,2022,56.4,True
"13 Madrid, Comunidad De",Entre 106 y 150 m2,2 personas,2022,96.8,True
"13 Madrid, Comunidad De",Entre 106 y 150 m2,3 personas,2022,79.2,True
"13 Madrid, Comunidad De",Entre 106 y 150 m2,4 personas,2022,79.7,True
"13 Madrid, Comunidad De",Entre 106 y 150 m2,5 personas,2022,13.6,True
"13 Madrid, Comunidad De",Entre 106 y 150 m2,6 personas,2022,5.7,True
"13 Madrid, Comunidad De",Entre 106 y 150 m2,7 personas,2022,1.9,True
"13 Madrid, Comunidad De",Entre 106 y 150 m2,8 personas o más,2022,5.7,True
"13 Madrid, Comunidad De",Más de 150 m2,Total,2022,283.3,True
"13 Madrid, Comunidad De",Más de 150 m2,1 persona,2022,31.5,True
"13 Madrid, Comunidad De",Más de 150 m2,2 personas,2022,67.8,True
"13 Madrid, Comunidad De",Más de 150 m2,3 personas,2022,64.7,True
"13 Madrid, Comunidad De",Más de 150 m2,4 personas,2022,74.5,True
"13 Madrid, Comunidad De",Más de 150 m2,5 personas,2022,21.7,True
"13 Madrid, Comunidad De",Más de 150 m2,6 personas,2022,7.8,True
"13 Madrid, Comunidad De",Más de 150 m2,7 personas,2022,6.3,True
"13 Madrid, Comunidad De",Más de 150 m2,8 personas o más,2022,9.1,True
"14 Murcia, Region De",Total,Total,2022,551.1,True
"14 Murcia, Region De",Total,1 persona,2022,119.2,True
"14 Murcia, Region De",Total,2 personas,2022,157.2,True
"14 Murcia, Region De",Total,3 personas,2022,113.4,True
"14 Murcia, Region De",Total,4 personas,2022,111.0,True
"14 Murcia, Region De",Total,5 personas,2022,31.5,True
"14 Murcia, Region De",Total,6 personas,2022,12.9,True
"14 Murcia, Region De",Total,7 personas,2022,2.2,True
"14 Murcia, Region De",Total,8 personas o más,2022,3.8,True
"14 Murcia, Region De",Menos de 46 m2,Total,2022,4.1,True
"14 Murcia, Region De",Menos de 46 m2,1 persona,2022,3.2,True
"14 Murcia, Region De",Menos de 46 m2,4 personas,2022,0.9,True
"14 Murcia, Region De",Entre 46 y 75 m2,Total,2022,66.7,True
"14 Murcia, Region De",Entre 46 y 75 m2,1 persona,2022,21.7,True
"14 Murcia, Region De",Entre 46 y 75 m2,2 personas,2022,20.5,True
"14 Murcia, Region De",Entre 46 y 75 m2,3 personas,2022,11.4,True
"14 Murcia, Region De",Entre 46 y 75 m2,4 personas,2022,11.3,True
"14 Murcia, Region De",Entre 46 y 75 m2,5 personas,2022,1.8,True
"14 Murcia, Region De",Entre 76 y 105 m2,Total,2022,286.8,True
"14 Murcia, Region De",Entre 76 y 105 m2,1 persona,2022,63.2,True
"14 Murcia, Region De",Entre 76 y 105 m2,2 personas,2022,75.2,True
"14 Murcia, Region De",Entre 76 y 105 m2,3 personas,2022,66.6,True
"14 Murcia, Region De",Entre 76 y 105 m2,4 personas,2022,54.0,True
"14 Murcia, Region De",Entre 76 y 105 m2,5 personas,2022,14.8,True
"14 Murcia, Region De",Entre 76 y 105 m2,6 personas,2022,9.8,True
"14 Murcia, Region De",Entre 76 y 105 m2,7 personas,2022,1.4,True
"14 Murcia, Region De",Entre 76 y 105 m2,8 personas o más,2022,1.9,True
"14 Murcia, Region De",Entre 106 y 150 m2,Total,2022,132.1,True
"14 Murcia, Region De",Entre 106 y 150 m2,1 persona,2022,25.3,True
"14 Murcia, Region De",Entre 106 y 150 m2,2 personas,2022,39.6,True
"14 Murcia, Region De",Entre 106 y 150 m2,3 personas,2022,24.3,True
"14 Murcia, Region De",Entre 106 y 150 m2,4 personas,2022,29.4,True
"14 Murcia, Region De",Entre 106 y 150 m2,5 personas,2022,11.3,True
"14 Murcia, Region De",Entre 106 y 150 m2,6 personas,2022,2.2,True
"14 Murcia, Region De",Más de 150 m2,Total,2022,61.5,True
"14 Murcia, Region De",Más de 150 m2,1 persona,2022,5.8,True
"14 Murcia, Region De",Más de 150 m2,2 personas,2022,21.9,True
"14 Murcia, Region De",Más de 150 m2,3 personas,2022,11.1,True
"14 Murcia, Region De",Más de 150 m2,4 personas,2022,15.3,True
"14 Murcia, Region De",Más de 150 m2,5 personas,2022,3.7,True
"14 Murcia, Region De",Más de 150 m2,6 personas,2022,0.9,True
"14 Murcia, Region De",Más de 150 m2,7 personas,2022,0.8,True
"14 Murcia, Region De",Más de 150 m2,8 personas o más,2022,1.9,True
"15 Navarra, Comunidad Foral De",Total,Total,2022,258.8,True
"15 Navarra, Comunidad Foral De",Total,1 persona,2022,70.2,True
"15 Navarra, Comunidad Foral De",Total,2 personas,2022,76.9,True
"15 Navarra, Comunidad Foral De",Total,3 personas,2022,49.8,True
"15 Navarra, Comunidad Foral De",Total,4 personas,2022,46.2,True
"15 Navarra, Comunidad Foral De",Total,5 personas,2022,9.0,True
"15 Navarra, Comunidad Foral De",Total,6 personas,2022,3.5,True
"15 Navarra, Comunidad Foral De",Total,7 personas,2022,1.4,True
"15 Navarra, Comunidad Foral De",Total,8 personas o más,2022,1.8,True
"15 Navarra, Comunidad Foral De",Menos de 46 m2,Total,2022,0.8,True
"15 Navarra, Comunidad Foral De",Menos de 46 m2,1 persona,2022,0.8,True
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,Total,2022,51.4,True
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,1 persona,2022,21.7,True
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,2 personas,2022,15.7,True
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,3 personas,2022,6.5,True
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,4 personas,2022,4.9,True
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,5 personas,2022,1.1,True
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,6 personas,2022,0.9,True
"15 Navarra, Comunidad Foral De",Entre 46 y 75 m2,8 personas o más,2022,0.6,True
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,Total,2022,121.2,True
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,1 persona,2022,32.0,True
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,2 personas,2022,34.7,True
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,3 personas,2022,25.6,True
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,4 personas,2022,25.3,True
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,5 personas,2022,2.8,True
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,6 personas,2022,0.5,True
"15 Navarra, Comunidad Foral De",Entre 76 y 105 m2,7 personas,2022,0.4,True
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,Total,2022,52.0,True
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,1 persona,2022,10.7,True
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,2 personas,2022,17.4,True
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,3 personas,2022,9.4,True
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,4 personas,2022,9.7,True
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,5 personas,2022,3.3,True
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,6 personas,2022,0.8,True
"15 Navarra, Comunidad Foral De",Entre 106 y 150 m2,7 personas,2022,0.6,True
"15 Navarra, Comunidad Foral De",Más de 150 m2,Total,2022,33.4,True
"15 Navarra, Comunidad Foral De",Más de 150 m2,1 persona,2022,5.0,True
"15 Navarra, Comunidad Foral De",Más de 150 m2,2 personas,2022,9.1,True
"15 Navarra, Comunidad Foral De",Más de 150 m2,3 personas,2022,8.2,True
"15 Navarra, Comunidad Foral De",Más de 150 m2,4 personas,2022,6.4,True
"15 Navarra, Comunidad Foral De",Más de 150 m2,5 personas,2022,1.8,True
"15 Navarra, Comunidad Foral De",Más de 150 m2,6 personas,2022,1.3,True
"15 Navarra, Comunidad Foral De",Más de 150 m2,7 personas,2022,0.4,True
"15 Navarra, Comunidad Foral De",Más de 150 m2,8 personas o más,2022,1.2,True
16 Pais Vasco,Total,Total,2022,911.1,True
16 Pais Vasco,Total,1 persona,2022,256.6,True
16 Pais Vasco,Total,2 personas,2022,293.2,True
16 Pais Vasco,Total,3 personas,2022,178.8,True
16 Pais Vasco,Total,4 personas,2022,144.4,True
16 Pais Vasco,Total,5 personas,2022,26.1,True
16 Pais Vasco,Total,6 personas,2022,9.2,True
16 Pais Vasco,Total,7 personas,2022,1.9,True
16 Pais Vasco,Total,8 personas o más,2022,1.0,True
16 Pais Vasco,Menos de 46 m2,Total,2022,22.6,True
16 Pais Vasco,Menos de 46 m2,1 persona,2022,16.1,True
16 Pais Vasco,Menos de 46 m2,2 personas,2022,3.4,True
16 Pais Vasco,Menos de 46 m2,3 personas,2022,2.3,True
16 Pais Vasco,Menos de 46 m2,4 personas,2022,0.5,True
16 Pais Vasco,Menos de 46 m2,6 personas,2022,0.5,True
16 Pais Vasco,Entre 46 y 75 m2,Total,2022,338.1,True
16 Pais Vasco,Entre 46 y 75 m2,1 persona,2022,120.4,True
16 Pais Vasco,Entre 46 y 75 m2,2 personas,2022,112.6,True
16 Pais Vasco,Entre 46 y 75 m2,3 personas,2022,62.9,True
16 Pais Vasco,Entre 46 y 75 m2,4 personas,2022,33.8,True
16 Pais Vasco,Entre 46 y 75 m2,5 personas,2022,5.9,True
16 Pais Vasco,Entre 46 y 75 m2,6 personas,2022,1.8,True
16 Pais Vasco,Entre 46 y 75 m2,7 personas,2022,0.8,True
16 Pais Vasco,Entre 76 y 105 m2,Total,2022,397.8,True
16 Pais Vasco,Entre 76 y 105 m2,1 persona,2022,93.6,True
16 Pais Vasco,Entre 76 y 105 m2,2 personas,2022,126.3,True
16 Pais Vasco,Entre 76 y 105 m2,3 personas,2022,89.2,True
16 Pais Vasco,Entre 76 y 105 m2,4 personas,2022,72.9,True
16 Pais Vasco,Entre 76 y 105 m2,5 personas,2022,9.5,True
16 Pais Vasco,Entre 76 y 105 m2,6 personas,2022,4.9,True
16 Pais Vasco,Entre 76 y 105 m2,7 personas,2022,0.5,True
16 Pais Vasco,Entre 76 y 105 m2,8 personas o más,2022,1.0,True
16 Pais Vasco,Entre 106 y 150 m2,Total,2022,103.0,True
16 Pais Vasco,Entre 106 y 150 m2,1 persona,2022,19.5,True
16 Pais Vasco,Entre 106 y 150 m2,2 personas,2022,35.0,True
16 Pais Vasco,Entre 106 y 150 m2,3 personas,2022,15.1,True
16 Pais Vasco,Entre 106 y 150 m2,4 personas,2022,24.8,True
16 Pais Vasco,Entre 106 y 150 m2,5 personas,2022,6.3,True
16 Pais Vasco,Entre 106 y 150 m2,6 personas,2022,1.8,True
16 Pais Vasco,Entre 106 y 150 m2,7 personas,2022,0.6,True
16 Pais Vasco,Más de 150 m2,Total,2022,49.6,True
16 Pais Vasco,Más de 150 m2,1 persona,2022,7.1,True
16 Pais Vasco,Más de 150 m2,2 personas,2022,15.9,True
16 Pais Vasco,Más de 150 m2,3 personas,2022,9.4,True
16 Pais Vasco,Más de 150 m2,4 personas,2022,12.5,True
16 Pais Vasco,Más de 150 m2,5 personas,2022,4.4,True
16 Pais Vasco,Más de 150 m2,6 personas,2022,0.3,True
"17 Rioja, La",Total,Total,2022,130.8,True
"17 Rioja, La",Total,1 persona,2022,37.8,True
"17 Rioja, La",Total,2 personas,2022,40.8,True
"17 Rioja, La",Total,3 personas,2022,25.9,True
"17 Rioja, La",Total,4 personas,2022,20.1,True
"17 Rioja, La",Total,5 personas,2022,4.0,True
"17 Rioja, La",Total,6 personas,2022,1.0,True
"17 Rioja, La",Total,7 personas,2022,1.2,True
"17 Rioja, La",Menos de 46 m2,Total,2022,1.6,True
"17 Rioja, La",Menos de 46 m2,1 persona,2022,1.5,True
"17 Rioja, La",Menos de 46 m2,2 personas,2022,0.1,True
"17 Rioja, La",Entre 46 y 75 m2,Total,2022,28.0,True
"17 Rioja, La",Entre 46 y 75 m2,1 persona,2022,10.2,True
"17 Rioja, La",Entre 46 y 75 m2,2 personas,2022,7.5,True
"17 Rioja, La",Entre 46 y 75 m2,3 personas,2022,6.6,True
"17 Rioja, La",Entre 46 y 75 m2,4 personas,2022,2.6,True
"17 Rioja, La",Entre 46 y 75 m2,5 personas,2022,0.7,True
"17 Rioja, La",Entre 46 y 75 m2,6 personas,2022,0.2,True
"17 Rioja, La",Entre 76 y 105 m2,Total,2022,68.1,True
"17 Rioja, La",Entre 76 y 105 m2,1 persona,2022,18.2,True
"17 Rioja, La",Entre 76 y 105 m2,2 personas,2022,21.4,True
"17 Rioja, La",Entre 76 y 105 m2,3 personas,2022,13.4,True
"17 Rioja, La",Entre 76 y 105 m2,4 personas,2022,11.3,True
"17 Rioja, La",Entre 76 y 105 m2,5 personas,2022,2.6,True
"17 Rioja, La",Entre 76 y 105 m2,6 personas,2022,0.4,True
"17 Rioja, La",Entre 76 y 105 m2,7 personas,2022,0.9,True
"17 Rioja, La",Entre 106 y 150 m2,Total,2022,24.4,True
"17 Rioja, La",Entre 106 y 150 m2,1 persona,2022,5.6,True
"17 Rioja, La",Entre 106 y 150 m2,2 personas,2022,8.9,True
"17 Rioja, La",Entre 106 y 150 m2,3 personas,2022,4.3,True
"17 Rioja, La",Entre 106 y 150 m2,4 personas,2022,4.5,True
"17 Rioja, La",Entre 106 y 150 m2,5 personas,2022,0.6,True
"17 Rioja, La",Entre 106 y 150 m2,6 personas,2022,0.3,True
"17 Rioja, La",Entre 106 y 150 m2,7 personas,2022,0.3,True
"17 Rioja, La",Más de 150 m2,Total,2022,8.7,True
"17 Rioja, La",Más de 150 m2,1 persona,2022,2.2,True
"17 Rioja, La",Más de 150 m2,2 personas,2022,2.9,True
"17 Rioja, La",Más de 150 m2,3 personas,2022,1.6,True
"17 Rioja, La",Más de 150 m2,4 personas,2022,1.6,True
"17 Rioja, La",Más de 150 m2,5 personas,2022,0.2,True
"17 Rioja, La",Más de 150 m2,6 personas,2022,0.2,True
18 Ceuta,Total,Total,2022,27.3,True
18 Ceuta,Total,1 persona,2022,5.7,True
18 Ceuta,Total,2 personas,2022,6.0,True
18 Ceuta,Total,3 personas,2022,5.5,True
18 Ceuta,Total,4 personas,2022,5.3,True
18 Ceuta,Total,5 personas,2022,2.0,True
18 Ceuta,Total,6 personas,2022,1.9,True
18 Ceuta,Total,7 personas,2022,0.7,True
18 Ceuta,Total,8 personas o más,2022,0.2,True
18 Ceuta,Menos de 46 m2,Total,2022,1.7,True
18 Ceuta,Menos de 46 m2,1 persona,2022,0.3,True
18 Ceuta,Menos de 46 m2,2 personas,2022,0.8,True
18 Ceuta,Menos de 46 m2,3 personas,2022,0.5,True
18 Ceuta,Menos de 46 m2,4 personas,2022,0.1,True
18 Ceuta,Menos de 46 m2,5 personas,2022,0.1,True
18 Ceuta,Entre 46 y 75 m2,Total,2022,9.6,True
18 Ceuta,Entre 46 y 75 m2,1 persona,2022,2.4,True
18 Ceuta,Entre 46 y 75 m2,2 personas,2022,2.3,True
18 Ceuta,Entre 46 y 75 m2,3 personas,2022,2.0,True
18 Ceuta,Entre 46 y 75 m2,4 personas,2022,1.7,True
18 Ceuta,Entre 46 y 75 m2,5 personas,2022,0.4,True
18 Ceuta,Entre 46 y 75 m2,6 personas,2022,0.6,True
18 Ceuta,Entre 46 y 75 m2,7 personas,2022,0.2,True
18 Ceuta,Entre 76 y 105 m2,Total,2022,11.4,True
18 Ceuta,Entre 76 y 105 m2,1 persona,2022,2.4,True
18 Ceuta,Entre 76 y 105 m2,2 personas,2022,2.3,True
18 Ceuta,Entre 76 y 105 m2,3 personas,2022,2.4,True
18 Ceuta,Entre 76 y 105 m2,4 personas,2022,2.2,True
18 Ceuta,Entre 76 y 105 m2,5 personas,2022,0.7,True
18 Ceuta,Entre 76 y 105 m2,6 personas,2022,0.8,True
18 Ceuta,Entre 76 y 105 m2,7 personas,2022,0.3,True
18 Ceuta,Entre 76 y 105 m2,8 personas o más,2022,0.2,True
18 Ceuta,Entre 106 y 150 m2,Total,2022,3.3,True
18 Ceuta,Entre 106 y 150 m2,1 persona,2022,0.5,True
18 Ceuta,Entre 106 y 150 m2,2 personas,2022,0.5,True
18 Ceuta,Entre 106 y 150 m2,3 personas,2022,0.5,True
18 Ceuta,Entre 106 y 150 m2,4 personas,2022,1.1,True
18 Ceuta,Entre 106 y 150 m2,5 personas,2022,0.5,True
18 Ceuta,Entre 106 y 150 m2,6 personas,2022,0.1,True
18 Ceuta,Entre 106 y 150 m2,7 personas,2022,0.2,True
18 Ceuta,Más de 150 m2,Total,2022,1.3,True
18 Ceuta,Más de 150 m2,1 persona,2022,0.2,True
18 Ceuta,Más de 150 m2,2 personas,2022,0.1,True
18 Ceuta,Más de 150 m2,3 personas,2022,0.2,True
18 Ceuta,Más de 150 m2,4 personas,2022,0.2,True
18 Ceuta,Más de 150 m2,5 personas,2022,0.3,True
18 Ceuta,Más de 150 m2,6 personas,2022,0.3,True
19 Melilla,Total,Total,2022,26.5,True
19 Melilla,Total,1 persona,2022,5.0,True
19 Melilla,Total,2 personas,2022,5.9,True
19 Melilla,Total,3 personas,2022,4.6,True
19 Melilla,Total,4 personas,2022,5.8,True
19 Melilla,Total,5 personas,2022,2.8,True
19 Melilla,Total,6 personas,2022,1.8,True
19 Melilla,Total,7 personas,2022,0.4,True
19 Melilla,Total,8 personas o más,2022,0.2,True
19 Melilla,Menos de 46 m2,Total,2022,1.2,True
19 Melilla,Menos de 46 m2,1 persona,2022,0.5,True
19 Melilla,Menos de 46 m2,2 personas,2022,0.4,True
19 Melilla,Menos de 46 m2,3 personas,2022,0.1,True
19 Melilla,Menos de 46 m2,6 personas,2022,0.1,True
19 Melilla,Entre 46 y 75 m2,Total,2022,7.6,True
19 Melilla,Entre 46 y 75 m2,1 persona,2022,2.2,True
19 Melilla,Entre 46 y 75 m2,2 personas,2022,1.3,True
19 Melilla,Entre 46 y 75 m2,3 personas,2022,1.1,True
19 Melilla,Entre 46 y 75 m2,4 personas,2022,1.4,True
19 Melilla,Entre 46 y 75 m2,5 personas,2022,0.8,True
19 Melilla,Entre 46 y 75 m2,6 personas,2022,0.6,True
19 Melilla,Entre 46 y 75 m2,7 personas,2022,0.2,True
19 Melilla,Entre 76 y 105 m2,Total,2022,13.0,True
19 Melilla,Entre 76 y 105 m2,1 persona,2022,1.4,True
19 Melilla,Entre 76 y 105 m2,2 personas,2022,3.6,True
19 Melilla,Entre 76 y 105 m2,3 personas,2022,2.5,True
19 Melilla,Entre 76 y 105 m2,4 personas,2022,3.2,True
19 Melilla,Entre 76 y 105 m2,5 personas,2022,1.2,True
19 Melilla,Entre 76 y 105 m2,6 personas,2022,0.8,True
19 Melilla,Entre 76 y 105 m2,7 personas,2022,0.1,True
19 Melilla,Entre 76 y 105 m2,8 personas o más,2022,0.2,True
19 Melilla,Entre 106 y 150 m2,Total,2022,3.7,True
19 Melilla,Entre 106 y 150 m2,1 persona,2022,0.6,True
19 Melilla,Entre 106 y 150 m2,2 personas,2022,0.4,True
19 Melilla,Entre 106 y 150 m2,3 personas,2022,0.7,True
19 Melilla,Entre 106 y 150 m2,4 personas,2022,1.0,True
19 Melilla,Entre 106 y 150 m2,5 personas,2022,0.6,True
19 Melilla,Entre 106 y 150 m2,6 personas,2022,0.2,True
19 Melilla,Entre 106 y 150 m2,7 personas,2022,0.2,True
19 Melilla,Entre 106 y 150 m2,8 personas o más,2022,0.1,True
19 Melilla,Más de 150 m2,Total,2022,1.1,True
19 Melilla,Más de 150 m2,1 persona,2022,0.3,True
19 Melilla,Más de 150 m2,2 personas,2022,0.2,True
19 Melilla,Más de 150 m2,3 personas,2022,0.2,True
19 Melilla,Más de 150 m2,4 personas,2022,0.2,True
19 Melilla,Más de 150 m2,5 personas,2022,0.2,True
19 Melilla,Más de 150 m2,6 personas,2022,0.1,True
01 Andalucia,Total,Total,2023,3257.7,True
01 Andalucia,Total,1 persona,2023,789.7,True
01 Andalucia,Total,2 personas,2023,931.4,True
01 Andalucia,Total,3 personas,2023,682.3,True
01 Andalucia,Total,4 personas,2023,646.4,True
01 Andalucia,Total,5 personas,2023,146.9,True
01 Andalucia,Total,6 personas,2023,39.3,True
01 Andalucia,Total,7 personas,2023,15.5,True
01 Andalucia,Total,8 personas o más,2023,6.2,True
01 Andalucia,Menos de 46 m2,Total,2023,80.3,True
01 Andalucia,Menos de 46 m2,1 persona,2023,45.0,True
01 Andalucia,Menos de 46 m2,2 personas,2023,22.2,True
01 Andalucia,Menos de 46 m2,3 personas,2023,8.9,True
01 Andalucia,Menos de 46 m2,4 personas,2023,3.2,True
01 Andalucia,Menos de 46 m2,5 personas,2023,1.1,True
01 Andalucia,Entre 46 y 75 m2,Total,2023,929.3,True
01 Andalucia,Entre 46 y 75 m2,1 persona,2023,293.9,True
01 Andalucia,Entre 46 y 75 m2,2 personas,2023,268.7,True
01 Andalucia,Entre 46 y 75 m2,3 personas,2023,174.2,True
01 Andalucia,Entre 46 y 75 m2,4 personas,2023,149.5,True
01 Andalucia,Entre 46 y 75 m2,5 personas,2023,35.1,True
01 Andalucia,Entre 46 y 75 m2,6 personas,2023,4.5,True
01 Andalucia,Entre 46 y 75 m2,7 personas,2023,3.4,True
01 Andalucia,Entre 76 y 105 m2,Total,2023,1247.1,True
01 Andalucia,Entre 76 y 105 m2,1 persona,2023,273.1,True
01 Andalucia,Entre 76 y 105 m2,2 personas,2023,356.5,True
01 Andalucia,Entre 76 y 105 m2,3 personas,2023,269.8,True
01 Andalucia,Entre 76 y 105 m2,4 personas,2023,265.2,True
01 Andalucia,Entre 76 y 105 m2,5 personas,2023,59.1,True
01 Andalucia,Entre 76 y 105 m2,6 personas,2023,17.6,True
01 Andalucia,Entre 76 y 105 m2,7 personas,2023,2.7,True
01 Andalucia,Entre 76 y 105 m2,8 personas o más,2023,3.2,True
01 Andalucia,Entre 106 y 150 m2,Total,2023,660.9,True
01 Andalucia,Entre 106 y 150 m2,1 persona,2023,114.3,True
01 Andalucia,Entre 106 y 150 m2,2 personas,2023,184.4,True
01 Andalucia,Entre 106 y 150 m2,3 personas,2023,162.6,True
01 Andalucia,Entre 106 y 150 m2,4 personas,2023,148.2,True
01 Andalucia,Entre 106 y 150 m2,5 personas,2023,33.5,True
01 Andalucia,Entre 106 y 150 m2,6 personas,2023,9.0,True
01 Andalucia,Entre 106 y 150 m2,7 personas,2023,5.8,True
01 Andalucia,Entre 106 y 150 m2,8 personas o más,2023,3.0,True
01 Andalucia,Más de 150 m2,Total,2023,340.1,True
01 Andalucia,Más de 150 m2,1 persona,2023,63.5,True
01 Andalucia,Más de 150 m2,2 personas,2023,99.7,True
01 Andalucia,Más de 150 m2,3 personas,2023,66.8,True
01 Andalucia,Más de 150 m2,4 personas,2023,80.3,True
01 Andalucia,Más de 150 m2,5 personas,2023,18.1,True
01 Andalucia,Más de 150 m2,6 personas,2023,8.2,True
01 Andalucia,Más de 150 m2,7 personas,2023,3.6,True
02 Aragon,Total,Total,2023,543.4,True
02 Aragon,Total,1 persona,2023,151.3,True
02 Aragon,Total,2 personas,2023,170.7,True
02 Aragon,Total,3 personas,2023,109.4,True
02 Aragon,Total,4 personas,2023,87.0,True
02 Aragon,Total,5 personas,2023,16.0,True
02 Aragon,Total,6 personas,2023,6.8,True
02 Aragon,Total,7 personas,2023,0.9,True
02 Aragon,Total,8 personas o más,2023,1.3,True
02 Aragon,Menos de 46 m2,Total,2023,15.8,True
02 Aragon,Menos de 46 m2,1 persona,2023,8.7,True
02 Aragon,Menos de 46 m2,2 personas,2023,6.9,True
02 Aragon,Menos de 46 m2,3 personas,2023,0.2,True
02 Aragon,Entre 46 y 75 m2,Total,2023,193.7,True
02 Aragon,Entre 46 y 75 m2,1 persona,2023,68.0,True
02 Aragon,Entre 46 y 75 m2,2 personas,2023,63.4,True
02 Aragon,Entre 46 y 75 m2,3 personas,2023,36.1,True
02 Aragon,Entre 46 y 75 m2,4 personas,2023,21.1,True
02 Aragon,Entre 46 y 75 m2,5 personas,2023,2.3,True
02 Aragon,Entre 46 y 75 m2,6 personas,2023,2.2,True
02 Aragon,Entre 46 y 75 m2,7 personas,2023,0.5,True
02 Aragon,Entre 76 y 105 m2,Total,2023,177.8,True
02 Aragon,Entre 76 y 105 m2,1 persona,2023,46.6,True
02 Aragon,Entre 76 y 105 m2,2 personas,2023,48.5,True
02 Aragon,Entre 76 y 105 m2,3 personas,2023,42.0,True
02 Aragon,Entre 76 y 105 m2,4 personas,2023,31.7,True
02 Aragon,Entre 76 y 105 m2,5 personas,2023,6.6,True
02 Aragon,Entre 76 y 105 m2,6 personas,2023,2.3,True
02 Aragon,Entre 106 y 150 m2,Total,2023,90.1,True
02 Aragon,Entre 106 y 150 m2,1 persona,2023,20.2,True
02 Aragon,Entre 106 y 150 m2,2 personas,2023,29.0,True
02 Aragon,Entre 106 y 150 m2,3 personas,2023,15.6,True
02 Aragon,Entre 106 y 150 m2,4 personas,2023,19.2,True
02 Aragon,Entre 106 y 150 m2,5 personas,2023,3.5,True
02 Aragon,Entre 106 y 150 m2,6 personas,2023,1.4,True
02 Aragon,Entre 106 y 150 m2,8 personas o más,2023,1.3,True
02 Aragon,Más de 150 m2,Total,2023,66.0,True
02 Aragon,Más de 150 m2,1 persona,2023,7.8,True
02 Aragon,Más de 150 m2,2 personas,2023,22.8,True
02 Aragon,Más de 150 m2,3 personas,2023,15.5,True
02 Aragon,Más de 150 m2,4 personas,2023,15.0,True
02 Aragon,Más de 150 m2,5 personas,2023,3.5,True
02 Aragon,Más de 150 m2,6 personas,2023,0.9,True
02 Aragon,Más de 150 m2,7 personas,2023,0.4,True
"03 Asturias, Principado De",Total,Total,2023,455.5,True
"03 Asturias, Principado De",Total,1 persona,2023,141.4,True
"03 Asturias, Principado De",Total,2 personas,2023,154.9,True
"03 Asturias, Principado De",Total,3 personas,2023,96.6,True
"03 Asturias, Principado De",Total,4 personas,2023,51.1,True
"03 Asturias, Principado De",Total,5 personas,2023,10.5,True
"03 Asturias, Principado De",Total,6 personas,2023,0.9,True
"03 Asturias, Principado De",Total,7 personas,2023,0.1,True
"03 Asturias, Principado De",Menos de 46 m2,Total,2023,14.9,True
"03 Asturias, Principado De",Menos de 46 m2,1 persona,2023,9.7,True
"03 Asturias, Principado De",Menos de 46 m2,2 personas,2023,3.7,True
"03 Asturias, Principado De",Menos de 46 m2,3 personas,2023,0.8,True
"03 Asturias, Principado De",Menos de 46 m2,4 personas,2023,0.6,True
"03 Asturias, Principado De",Entre 46 y 75 m2,Total,2023,167.8,True
"03 Asturias, Principado De",Entre 46 y 75 m2,1 persona,2023,72.4,True
"03 Asturias, Principado De",Entre 46 y 75 m2,2 personas,2023,55.4,True
"03 Asturias, Principado De",Entre 46 y 75 m2,3 personas,2023,27.6,True
"03 Asturias, Principado De",Entre 46 y 75 m2,4 personas,2023,9.7,True
"03 Asturias, Principado De",Entre 46 y 75 m2,5 personas,2023,2.5,True
"03 Asturias, Principado De",Entre 46 y 75 m2,6 personas,2023,0.2,True
"03 Asturias, Principado De",Entre 76 y 105 m2,Total,2023,196.0,True
"03 Asturias, Principado De",Entre 76 y 105 m2,1 persona,2023,43.9,True
"03 Asturias, Principado De",Entre 76 y 105 m2,2 personas,2023,71.6,True
"03 Asturias, Principado De",Entre 76 y 105 m2,3 personas,2023,49.1,True
"03 Asturias, Principado De",Entre 76 y 105 m2,4 personas,2023,26.6,True
"03 Asturias, Principado De",Entre 76 y 105 m2,5 personas,2023,4.3,True
"03 Asturias, Principado De",Entre 76 y 105 m2,6 personas,2023,0.4,True
