Comunidades y Ciudades Autónomas,Tipo Vivienda,Tipo Indicador,Periodo,Total
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2020T1,-0.4
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2019T4,1.3
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2019T3,0.0
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2019T2,3.7
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2019T1,4.1
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2018T4,-1.9
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2018T3,4.9
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2018T2,1.7
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2018T1,2.8
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2017T4,-2.0
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2017T3,1.8
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2017T2,1.4
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2017T1,1.7
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2016T4,-1.6
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2016T3,-1.8
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2016T2,5.9
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2016T1,1.7
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2015T4,0.3
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2015T3,0.8
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2015T2,2.4
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2015T1,1.0
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2014T4,-0.9
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2014T3,1.2
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2014T2,1.2
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2014T1,1.0
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2013T4,-3.8
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2013T3,1.1
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2013T2,-5.6
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2013T1,-9.5
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2012T4,-3.6
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2012T3,-0.9
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2012T2,-1.9
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2012T1,-4.5
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2011T4,-2.6
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2011T3,-1.8
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2011T2,-0.6
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2011T1,-0.2
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2010T4,-2.4
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2010T3,-1.2
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2010T2,2.3
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2010T1,-1.9
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2009T4,-0.2
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2009T3,0.4
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2009T2,0.2
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2009T1,-0.3
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2008T4,-0.1
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2008T3,1.8
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2008T2,0.5
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2008T1,0.4
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2007T4,3.3
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2007T3,3.1
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2007T2,3.2
"14 Murcia, Región de",Vivienda nueva,Variación trimestral,2007T1,5.2
"14 Murcia, Región de",Vivienda nueva,Variación anual,2025T1,11.1
"14 Murcia, Región de",Vivienda nueva,Variación anual,2024T4,12.5
"14 Murcia, Región de",Vivienda nueva,Variación anual,2024T3,7.6
"14 Murcia, Región de",Vivienda nueva,Variación anual,2024T2,7.7
"14 Murcia, Región de",Vivienda nueva,Variación anual,2024T1,8.9
"14 Murcia, Región de",Vivienda nueva,Variación anual,2023T4,4.7
"14 Murcia, Región de",Vivienda nueva,Variación anual,2023T3,6.8
"14 Murcia, Región de",Vivienda nueva,Variación anual,2023T2,5.3
"14 Murcia, Región de",Vivienda nueva,Variación anual,2023T1,6.0
"14 Murcia, Región de",Vivienda nueva,Variación anual,2022T4,7.1
"14 Murcia, Región de",Vivienda nueva,Variación anual,2022T3,4.8
"14 Murcia, Región de",Vivienda nueva,Variación anual,2022T2,9.6
"14 Murcia, Región de",Vivienda nueva,Variación anual,2022T1,9.9
"14 Murcia, Región de",Vivienda nueva,Variación anual,2021T4,7.3
"14 Murcia, Región de",Vivienda nueva,Variación anual,2021T3,5.5
"14 Murcia, Región de",Vivienda nueva,Variación anual,2021T2,6.8
"14 Murcia, Región de",Vivienda nueva,Variación anual,2021T1,7.2
"14 Murcia, Región de",Vivienda nueva,Variación anual,2020T4,7.7
"14 Murcia, Región de",Vivienda nueva,Variación anual,2020T3,10.2
"14 Murcia, Región de",Vivienda nueva,Variación anual,2020T2,5.0
"14 Murcia, Región de",Vivienda nueva,Variación anual,2020T1,4.6
"14 Murcia, Región de",Vivienda nueva,Variación anual,2019T4,9.4
"14 Murcia, Región de",Vivienda nueva,Variación anual,2019T3,5.9
"14 Murcia, Región de",Vivienda nueva,Variación anual,2019T2,11.1
"14 Murcia, Región de",Vivienda nueva,Variación anual,2019T1,8.9
"14 Murcia, Región de",Vivienda nueva,Variación anual,2018T4,7.6
"14 Murcia, Región de",Vivienda nueva,Variación anual,2018T3,7.5
"14 Murcia, Región de",Vivienda nueva,Variación anual,2018T2,4.3
"14 Murcia, Región de",Vivienda nueva,Variación anual,2018T1,4.0
"14 Murcia, Región de",Vivienda nueva,Variación anual,2017T4,2.9
"14 Murcia, Región de",Vivienda nueva,Variación anual,2017T3,3.3
"14 Murcia, Región de",Vivienda nueva,Variación anual,2017T2,-0.3
"14 Murcia, Región de",Vivienda nueva,Variación anual,2017T1,4.1
"14 Murcia, Región de",Vivienda nueva,Variación anual,2016T4,4.1
"14 Murcia, Región de",Vivienda nueva,Variación anual,2016T3,6.2
"14 Murcia, Región de",Vivienda nueva,Variación anual,2016T2,9.0
"14 Murcia, Región de",Vivienda nueva,Variación anual,2016T1,5.3
"14 Murcia, Región de",Vivienda nueva,Variación anual,2015T4,4.6
"14 Murcia, Región de",Vivienda nueva,Variación anual,2015T3,3.3
"14 Murcia, Región de",Vivienda nueva,Variación anual,2015T2,3.7
"14 Murcia, Región de",Vivienda nueva,Variación anual,2015T1,2.5
"14 Murcia, Región de",Vivienda nueva,Variación anual,2014T4,2.4
"14 Murcia, Región de",Vivienda nueva,Variación anual,2014T3,-0.5
"14 Murcia, Región de",Vivienda nueva,Variación anual,2014T2,-0.7
"14 Murcia, Región de",Vivienda nueva,Variación anual,2014T1,-7.3
"14 Murcia, Región de",Vivienda nueva,Variación anual,2013T4,-17.0
"14 Murcia, Región de",Vivienda nueva,Variación anual,2013T3,-16.8
"14 Murcia, Región de",Vivienda nueva,Variación anual,2013T2,-18.4
"14 Murcia, Región de",Vivienda nueva,Variación anual,2013T1,-15.2
"14 Murcia, Región de",Vivienda nueva,Variación anual,2012T4,-10.5
"14 Murcia, Región de",Vivienda nueva,Variación anual,2012T3,-9.6
"14 Murcia, Región de",Vivienda nueva,Variación anual,2012T2,-10.4
"14 Murcia, Región de",Vivienda nueva,Variación anual,2012T1,-9.2
"14 Murcia, Región de",Vivienda nueva,Variación anual,2011T4,-5.1
"14 Murcia, Región de",Vivienda nueva,Variación anual,2011T3,-4.8
"14 Murcia, Región de",Vivienda nueva,Variación anual,2011T2,-4.3
"14 Murcia, Región de",Vivienda nueva,Variación anual,2011T1,-1.5
"14 Murcia, Región de",Vivienda nueva,Variación anual,2010T4,-3.2
"14 Murcia, Región de",Vivienda nueva,Variación anual,2010T3,-1.1
"14 Murcia, Región de",Vivienda nueva,Variación anual,2010T2,0.5
"14 Murcia, Región de",Vivienda nueva,Variación anual,2010T1,-1.5
"14 Murcia, Región de",Vivienda nueva,Variación anual,2009T4,0.1
"14 Murcia, Región de",Vivienda nueva,Variación anual,2009T3,0.3
"14 Murcia, Región de",Vivienda nueva,Variación anual,2009T2,1.7
"14 Murcia, Región de",Vivienda nueva,Variación anual,2009T1,2.0
"14 Murcia, Región de",Vivienda nueva,Variación anual,2008T4,2.7
"14 Murcia, Región de",Vivienda nueva,Variación anual,2008T3,6.1
"14 Murcia, Región de",Vivienda nueva,Variación anual,2008T2,7.5
"14 Murcia, Región de",Vivienda nueva,Variación anual,2008T1,10.4
"14 Murcia, Región de",Vivienda nueva,Variación anual,2007T4,15.6
"14 Murcia, Región de",Vivienda nueva,Variación anual,2007T3,16.7
"14 Murcia, Región de",Vivienda nueva,Variación anual,2007T2,16.9
"14 Murcia, Región de",Vivienda nueva,Variación anual,2007T1,15.7
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2025T1,3.1
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2024T4,12.5
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2024T3,6.7
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2024T2,6.1
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2024T1,4.4
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2023T4,4.7
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2023T3,3.8
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2023T2,3.1
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2023T1,0.4
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2022T4,7.1
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2022T3,4.2
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2022T2,5.0
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2022T1,1.5
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2021T4,7.3
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2021T3,6.7
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2021T2,2.8
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2021T1,-0.9
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2020T4,7.7
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2020T3,8.8
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2020T2,3.6
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2020T1,-0.4
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2019T4,9.4
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2019T3,8.0
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2019T2,8.0
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2019T1,4.1
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2018T4,7.6
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2018T3,9.7
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2018T2,4.5
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2018T1,2.8
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2017T4,2.9
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2017T3,5.0
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2017T2,3.1
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2017T1,1.7
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2016T4,4.1
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2016T3,5.8
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2016T2,7.7
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2016T1,1.7
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2015T4,4.6
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2015T3,4.3
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2015T2,3.4
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2015T1,1.0
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2014T4,2.4
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2014T3,3.4
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2014T2,2.1
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2014T1,1.0
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2013T4,-17.0
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2013T3,-13.7
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2013T2,-14.6
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2013T1,-9.5
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2012T4,-10.5
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2012T3,-7.2
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2012T2,-6.3
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2012T1,-4.5
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2011T4,-5.1
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2011T3,-2.5
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2011T2,-0.8
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2011T1,-0.2
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2010T4,-3.2
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2010T3,-0.9
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2010T2,0.3
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2010T1,-1.9
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2009T4,0.1
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2009T3,0.3
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2009T2,-0.1
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2009T1,-0.3
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2008T4,2.7
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2008T3,2.8
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2008T2,0.9
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2008T1,0.4
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2007T4,15.6
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2007T3,12.0
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2007T2,8.6
"14 Murcia, Región de",Vivienda nueva,Variación en lo que va de año,2007T1,5.2
"14 Murcia, Región de",Vivienda segunda mano,Índice,2025T1,150.149
"14 Murcia, Región de",Vivienda segunda mano,Índice,2024T4,145.469
"14 Murcia, Región de",Vivienda segunda mano,Índice,2024T3,141.987
"14 Murcia, Región de",Vivienda segunda mano,Índice,2024T2,137.577
"14 Murcia, Región de",Vivienda segunda mano,Índice,2024T1,132.189
"14 Murcia, Región de",Vivienda segunda mano,Índice,2023T4,130.424
"14 Murcia, Región de",Vivienda segunda mano,Índice,2023T3,129.994
"14 Murcia, Región de",Vivienda segunda mano,Índice,2023T2,128.024
"14 Murcia, Región de",Vivienda segunda mano,Índice,2023T1,125.563
"14 Murcia, Región de",Vivienda segunda mano,Índice,2022T4,125.728
"14 Murcia, Región de",Vivienda segunda mano,Índice,2022T3,127.855
"14 Murcia, Región de",Vivienda segunda mano,Índice,2022T2,126.896
"14 Murcia, Región de",Vivienda segunda mano,Índice,2022T1,124.154
"14 Murcia, Región de",Vivienda segunda mano,Índice,2021T4,120.332
"14 Murcia, Región de",Vivienda segunda mano,Índice,2021T3,119.062
"14 Murcia, Región de",Vivienda segunda mano,Índice,2021T2,116.09
"14 Murcia, Región de",Vivienda segunda mano,Índice,2021T1,113.455
"14 Murcia, Región de",Vivienda segunda mano,Índice,2020T4,112.959
"14 Murcia, Región de",Vivienda segunda mano,Índice,2020T3,111.904
"14 Murcia, Región de",Vivienda segunda mano,Índice,2020T2,111.587
"14 Murcia, Región de",Vivienda segunda mano,Índice,2020T1,110.182
"14 Murcia, Región de",Vivienda segunda mano,Índice,2019T4,110.303
"14 Murcia, Región de",Vivienda segunda mano,Índice,2019T3,109.634
"14 Murcia, Región de",Vivienda segunda mano,Índice,2019T2,108.773
"14 Murcia, Región de",Vivienda segunda mano,Índice,2019T1,106.806
"14 Murcia, Región de",Vivienda segunda mano,Índice,2018T4,106.076
"14 Murcia, Región de",Vivienda segunda mano,Índice,2018T3,106.032
"14 Murcia, Región de",Vivienda segunda mano,Índice,2018T2,103.829
"14 Murcia, Región de",Vivienda segunda mano,Índice,2018T1,102.866
"14 Murcia, Región de",Vivienda segunda mano,Índice,2017T4,101.996
"14 Murcia, Región de",Vivienda segunda mano,Índice,2017T3,102.602
