Comunidades y Ciudades Autónomas,Superficie Util,Tamaño Hogar,Año,Total
16 País Vasco,Entre 76 y 105 m2,1 persona,2016,88.6
16 País Vasco,Entre 76 y 105 m2,1 persona,2015,83.6
16 País Vasco,Entre 76 y 105 m2,1 persona,2014,82.9
16 País Vasco,Entre 76 y 105 m2,1 persona,2013,86.4
16 País Vasco,Entre 76 y 105 m2,2 personas,2020,126.3
16 País Vasco,Entre 76 y 105 m2,2 personas,2019,127.5
16 País Vasco,Entre 76 y 105 m2,2 personas,2018,126.2
16 País Vasco,Entre 76 y 105 m2,2 personas,2017,121.2
16 País Vasco,Entre 76 y 105 m2,2 personas,2016,118.3
16 País Vasco,Entre 76 y 105 m2,2 personas,2015,117.7
16 País Vasco,Entre 76 y 105 m2,2 personas,2014,121.6
16 País Vasco,Entre 76 y 105 m2,2 personas,2013,114.5
16 País Vasco,Entre 76 y 105 m2,3 personas,2020,89.2
16 País Vasco,Entre 76 y 105 m2,3 personas,2019,83.5
16 País Vasco,Entre 76 y 105 m2,3 personas,2018,80.8
16 País Vasco,Entre 76 y 105 m2,3 personas,2017,82.7
16 País Vasco,Entre 76 y 105 m2,3 personas,2016,80.8
16 País Vasco,Entre 76 y 105 m2,3 personas,2015,79.1
16 País Vasco,Entre 76 y 105 m2,3 personas,2014,83.3
16 País Vasco,Entre 76 y 105 m2,3 personas,2013,87.0
16 País Vasco,Entre 76 y 105 m2,4 personas,2020,72.9
16 País Vasco,Entre 76 y 105 m2,4 personas,2019,68.3
16 País Vasco,Entre 76 y 105 m2,4 personas,2018,71.1
16 País Vasco,Entre 76 y 105 m2,4 personas,2017,75.4
16 País Vasco,Entre 76 y 105 m2,4 personas,2016,81.1
16 País Vasco,Entre 76 y 105 m2,4 personas,2015,71.7
16 País Vasco,Entre 76 y 105 m2,4 personas,2014,75.4
16 País Vasco,Entre 76 y 105 m2,4 personas,2013,80.0
16 País Vasco,Entre 76 y 105 m2,5 personas,2020,9.5
16 País Vasco,Entre 76 y 105 m2,5 personas,2019,13.1
16 País Vasco,Entre 76 y 105 m2,5 personas,2018,13.9
16 País Vasco,Entre 76 y 105 m2,5 personas,2017,14.5
16 País Vasco,Entre 76 y 105 m2,5 personas,2016,12.2
16 País Vasco,Entre 76 y 105 m2,5 personas,2015,13.9
16 País Vasco,Entre 76 y 105 m2,5 personas,2014,12.2
16 País Vasco,Entre 76 y 105 m2,5 personas,2013,11.8
16 País Vasco,Entre 76 y 105 m2,6 personas,2020,4.9
16 País Vasco,Entre 76 y 105 m2,6 personas,2019,1.2
16 País Vasco,Entre 76 y 105 m2,6 personas,2018,1.7
16 País Vasco,Entre 76 y 105 m2,6 personas,2017,2.6
16 País Vasco,Entre 76 y 105 m2,6 personas,2016,1.6
16 País Vasco,Entre 76 y 105 m2,6 personas,2015,1.8
16 País Vasco,Entre 76 y 105 m2,6 personas,2014,1.4
16 País Vasco,Entre 76 y 105 m2,6 personas,2013,1.7
16 País Vasco,Entre 76 y 105 m2,7 personas,2020,0.5
16 País Vasco,Entre 76 y 105 m2,7 personas,2019,1.4
16 País Vasco,Entre 76 y 105 m2,7 personas,2017,0.1
16 País Vasco,Entre 76 y 105 m2,7 personas,2016,0.6
16 País Vasco,Entre 76 y 105 m2,7 personas,2015,0.1
16 País Vasco,Entre 76 y 105 m2,7 personas,2014,0.4
16 País Vasco,Entre 76 y 105 m2,7 personas,2013,0.8
16 País Vasco,Entre 76 y 105 m2,8 personas o más,2020,1.0
16 País Vasco,Entre 76 y 105 m2,8 personas o más,2019,0.6
16 País Vasco,Entre 76 y 105 m2,8 personas o más,2018,0.2
16 País Vasco,Entre 76 y 105 m2,8 personas o más,2017,0.3
16 País Vasco,Entre 76 y 105 m2,8 personas o más,2016,0.3
16 País Vasco,Entre 106 y 150 m2,Total,2020,103.0
16 País Vasco,Entre 106 y 150 m2,Total,2019,97.4
16 País Vasco,Entre 106 y 150 m2,Total,2018,94.4
16 País Vasco,Entre 106 y 150 m2,Total,2017,91.0
16 País Vasco,Entre 106 y 150 m2,Total,2016,76.5
16 País Vasco,Entre 106 y 150 m2,Total,2015,90.2
16 País Vasco,Entre 106 y 150 m2,Total,2014,79.3
16 País Vasco,Entre 106 y 150 m2,Total,2013,76.5
16 País Vasco,Entre 106 y 150 m2,1 persona,2020,19.5
16 País Vasco,Entre 106 y 150 m2,1 persona,2019,19.5
16 País Vasco,Entre 106 y 150 m2,1 persona,2018,18.3
16 País Vasco,Entre 106 y 150 m2,1 persona,2017,16.2
16 País Vasco,Entre 106 y 150 m2,1 persona,2016,11.5
16 País Vasco,Entre 106 y 150 m2,1 persona,2015,19.3
16 País Vasco,Entre 106 y 150 m2,1 persona,2014,14.8
16 País Vasco,Entre 106 y 150 m2,1 persona,2013,15.1
16 País Vasco,Entre 106 y 150 m2,2 personas,2020,35.0
16 País Vasco,Entre 106 y 150 m2,2 personas,2019,29.2
16 País Vasco,Entre 106 y 150 m2,2 personas,2018,27.8
16 País Vasco,Entre 106 y 150 m2,2 personas,2017,29.5
16 País Vasco,Entre 106 y 150 m2,2 personas,2016,25.6
16 País Vasco,Entre 106 y 150 m2,2 personas,2015,29.5
16 País Vasco,Entre 106 y 150 m2,2 personas,2014,22.8
16 País Vasco,Entre 106 y 150 m2,2 personas,2013,21.5
16 País Vasco,Entre 106 y 150 m2,3 personas,2020,15.1
16 País Vasco,Entre 106 y 150 m2,3 personas,2019,20.7
16 País Vasco,Entre 106 y 150 m2,3 personas,2018,18.5
16 País Vasco,Entre 106 y 150 m2,3 personas,2017,17.7
16 País Vasco,Entre 106 y 150 m2,3 personas,2016,19.1
16 País Vasco,Entre 106 y 150 m2,3 personas,2015,18.7
16 País Vasco,Entre 106 y 150 m2,3 personas,2014,16.8
16 País Vasco,Entre 106 y 150 m2,3 personas,2013,15.8
16 País Vasco,Entre 106 y 150 m2,4 personas,2020,24.8
16 País Vasco,Entre 106 y 150 m2,4 personas,2019,22.3
16 País Vasco,Entre 106 y 150 m2,4 personas,2018,22.8
16 País Vasco,Entre 106 y 150 m2,4 personas,2017,20.8
16 País Vasco,Entre 106 y 150 m2,4 personas,2016,16.3
16 País Vasco,Entre 106 y 150 m2,4 personas,2015,18.0
16 País Vasco,Entre 106 y 150 m2,4 personas,2014,18.7
16 País Vasco,Entre 106 y 150 m2,4 personas,2013,15.9
16 País Vasco,Entre 106 y 150 m2,5 personas,2020,6.3
16 País Vasco,Entre 106 y 150 m2,5 personas,2019,4.8
16 País Vasco,Entre 106 y 150 m2,5 personas,2018,5.4
16 País Vasco,Entre 106 y 150 m2,5 personas,2017,5.7
16 País Vasco,Entre 106 y 150 m2,5 personas,2016,3.7
16 País Vasco,Entre 106 y 150 m2,5 personas,2015,3.0
16 País Vasco,Entre 106 y 150 m2,5 personas,2014,5.0
16 País Vasco,Entre 106 y 150 m2,5 personas,2013,6.8
16 País Vasco,Entre 106 y 150 m2,6 personas,2020,1.8
16 País Vasco,Entre 106 y 150 m2,6 personas,2019,0.9
16 País Vasco,Entre 106 y 150 m2,6 personas,2018,1.1
16 País Vasco,Entre 106 y 150 m2,6 personas,2017,1.0
16 País Vasco,Entre 106 y 150 m2,6 personas,2015,1.5
16 País Vasco,Entre 106 y 150 m2,6 personas,2014,0.8
16 País Vasco,Entre 106 y 150 m2,6 personas,2013,0.5
16 País Vasco,Entre 106 y 150 m2,7 personas,2020,0.6
16 País Vasco,Entre 106 y 150 m2,7 personas,2018,0.3
16 País Vasco,Entre 106 y 150 m2,7 personas,2016,0.2
16 País Vasco,Entre 106 y 150 m2,7 personas,2015,0.2
16 País Vasco,Entre 106 y 150 m2,7 personas,2014,0.2
16 País Vasco,Entre 106 y 150 m2,7 personas,2013,0.9
16 País Vasco,Entre 106 y 150 m2,8 personas o más,2018,0.2
16 País Vasco,Entre 106 y 150 m2,8 personas o más,2017,0.1
16 País Vasco,Entre 106 y 150 m2,8 personas o más,2014,0.0
16 País Vasco,Más de 150 m2,Total,2020,49.6
16 País Vasco,Más de 150 m2,Total,2019,56.0
16 País Vasco,Más de 150 m2,Total,2018,52.0
16 País Vasco,Más de 150 m2,Total,2017,42.6
16 País Vasco,Más de 150 m2,Total,2016,45.2
16 País Vasco,Más de 150 m2,Total,2015,52.9
16 País Vasco,Más de 150 m2,Total,2014,44.5
16 País Vasco,Más de 150 m2,Total,2013,30.4
16 País Vasco,Más de 150 m2,1 persona,2020,7.1
16 País Vasco,Más de 150 m2,1 persona,2019,9.8
16 País Vasco,Más de 150 m2,1 persona,2018,10.9
16 País Vasco,Más de 150 m2,1 persona,2017,7.8
16 País Vasco,Más de 150 m2,1 persona,2016,9.7
16 País Vasco,Más de 150 m2,1 persona,2015,8.6
16 País Vasco,Más de 150 m2,1 persona,2014,9.0
16 País Vasco,Más de 150 m2,1 persona,2013,3.6
16 País Vasco,Más de 150 m2,2 personas,2020,15.9
16 País Vasco,Más de 150 m2,2 personas,2019,18.2
16 País Vasco,Más de 150 m2,2 personas,2018,15.2
16 País Vasco,Más de 150 m2,2 personas,2017,14.6
16 País Vasco,Más de 150 m2,2 personas,2016,10.5
16 País Vasco,Más de 150 m2,2 personas,2015,15.2
16 País Vasco,Más de 150 m2,2 personas,2014,13.3
16 País Vasco,Más de 150 m2,2 personas,2013,10.3
16 País Vasco,Más de 150 m2,3 personas,2020,9.4
16 País Vasco,Más de 150 m2,3 personas,2019,10.3
16 País Vasco,Más de 150 m2,3 personas,2018,9.6
16 País Vasco,Más de 150 m2,3 personas,2017,9.4
16 País Vasco,Más de 150 m2,3 personas,2016,8.9
16 País Vasco,Más de 150 m2,3 personas,2015,10.1
16 País Vasco,Más de 150 m2,3 personas,2014,10.1
16 País Vasco,Más de 150 m2,3 personas,2013,7.7
16 País Vasco,Más de 150 m2,4 personas,2020,12.5
16 País Vasco,Más de 150 m2,4 personas,2019,13.1
16 País Vasco,Más de 150 m2,4 personas,2018,9.5
16 País Vasco,Más de 150 m2,4 personas,2017,7.2
16 País Vasco,Más de 150 m2,4 personas,2016,8.4
16 País Vasco,Más de 150 m2,4 personas,2015,11.6
16 País Vasco,Más de 150 m2,4 personas,2014,6.8
16 País Vasco,Más de 150 m2,4 personas,2013,4.7
16 País Vasco,Más de 150 m2,5 personas,2020,4.4
16 País Vasco,Más de 150 m2,5 personas,2019,3.8
16 País Vasco,Más de 150 m2,5 personas,2018,5.3
16 País Vasco,Más de 150 m2,5 personas,2017,3.1
16 País Vasco,Más de 150 m2,5 personas,2016,5.2
16 País Vasco,Más de 150 m2,5 personas,2015,4.7
16 País Vasco,Más de 150 m2,5 personas,2014,3.5
16 País Vasco,Más de 150 m2,5 personas,2013,3.2
16 País Vasco,Más de 150 m2,6 personas,2020,0.3
16 País Vasco,Más de 150 m2,6 personas,2019,0.6
16 País Vasco,Más de 150 m2,6 personas,2018,1.1
16 País Vasco,Más de 150 m2,6 personas,2017,0.2
16 País Vasco,Más de 150 m2,6 personas,2016,1.8
16 País Vasco,Más de 150 m2,6 personas,2015,2.0
16 País Vasco,Más de 150 m2,6 personas,2014,1.5
16 País Vasco,Más de 150 m2,6 personas,2013,0.9
16 País Vasco,Más de 150 m2,7 personas,2019,0.3
16 País Vasco,Más de 150 m2,7 personas,2018,0.2
16 País Vasco,Más de 150 m2,7 personas,2017,0.2
16 País Vasco,Más de 150 m2,7 personas,2016,0.3
16 País Vasco,Más de 150 m2,7 personas,2015,0.3
16 País Vasco,Más de 150 m2,7 personas,2014,0.0
16 País Vasco,Más de 150 m2,8 personas o más,2018,0.1
16 País Vasco,Más de 150 m2,8 personas o más,2016,0.4
16 País Vasco,Más de 150 m2,8 personas o más,2015,0.5
16 País Vasco,Más de 150 m2,8 personas o más,2014,0.2
"17 Rioja, La",Total,Total,2020,130.8
"17 Rioja, La",Total,Total,2019,129.9
"17 Rioja, La",Total,Total,2018,129.6
"17 Rioja, La",Total,Total,2017,129.4
"17 Rioja, La",Total,Total,2016,129.3
"17 Rioja, La",Total,Total,2015,129.0
"17 Rioja, La",Total,Total,2014,129.0
"17 Rioja, La",Total,Total,2013,129.4
"17 Rioja, La",Total,1 persona,2020,37.8
"17 Rioja, La",Total,1 persona,2019,37.1
"17 Rioja, La",Total,1 persona,2018,36.9
"17 Rioja, La",Total,1 persona,2017,36.8
"17 Rioja, La",Total,1 persona,2016,36.8
"17 Rioja, La",Total,1 persona,2015,36.6
"17 Rioja, La",Total,1 persona,2014,36.3
"17 Rioja, La",Total,1 persona,2013,35.9
"17 Rioja, La",Total,2 personas,2020,40.8
"17 Rioja, La",Total,2 personas,2019,40.5
"17 Rioja, La",Total,2 personas,2018,40.4
"17 Rioja, La",Total,2 personas,2017,40.3
"17 Rioja, La",Total,2 personas,2016,40.3
"17 Rioja, La",Total,2 personas,2015,40.2
"17 Rioja, La",Total,2 personas,2014,40.2
"17 Rioja, La",Total,2 personas,2013,40.0
"17 Rioja, La",Total,3 personas,2020,25.9
"17 Rioja, La",Total,3 personas,2019,26.0
"17 Rioja, La",Total,3 personas,2018,26.1
"17 Rioja, La",Total,3 personas,2017,26.0
"17 Rioja, La",Total,3 personas,2016,26.0
"17 Rioja, La",Total,3 personas,2015,25.9
"17 Rioja, La",Total,3 personas,2014,25.9
"17 Rioja, La",Total,3 personas,2013,26.3
"17 Rioja, La",Total,4 personas,2020,20.1
"17 Rioja, La",Total,4 personas,2019,20.3
"17 Rioja, La",Total,4 personas,2018,20.3
"17 Rioja, La",Total,4 personas,2017,20.4
"17 Rioja, La",Total,4 personas,2016,20.4
"17 Rioja, La",Total,4 personas,2015,20.4
"17 Rioja, La",Total,4 personas,2014,20.5
"17 Rioja, La",Total,4 personas,2013,20.8
"17 Rioja, La",Total,5 personas,2020,4.0
"17 Rioja, La",Total,5 personas,2019,3.4
"17 Rioja, La",Total,5 personas,2018,4.3
"17 Rioja, La",Total,5 personas,2017,4.9
"17 Rioja, La",Total,5 personas,2016,4.3
"17 Rioja, La",Total,5 personas,2015,3.8
"17 Rioja, La",Total,5 personas,2014,4.8
"17 Rioja, La",Total,5 personas,2013,4.7
"17 Rioja, La",Total,6 personas,2020,1.0
"17 Rioja, La",Total,6 personas,2019,2.1
"17 Rioja, La",Total,6 personas,2018,1.3
"17 Rioja, La",Total,6 personas,2017,0.4
"17 Rioja, La",Total,6 personas,2016,0.9
"17 Rioja, La",Total,6 personas,2015,1.5
"17 Rioja, La",Total,6 personas,2014,0.8
"17 Rioja, La",Total,6 personas,2013,1.4
"17 Rioja, La",Total,7 personas,2020,1.2
"17 Rioja, La",Total,7 personas,2019,0.5
"17 Rioja, La",Total,7 personas,2017,0.2
"17 Rioja, La",Total,7 personas,2016,0.3
"17 Rioja, La",Total,7 personas,2015,0.3
"17 Rioja, La",Total,7 personas,2014,0.2
"17 Rioja, La",Total,8 personas o más,2018,0.3
"17 Rioja, La",Total,8 personas o más,2017,0.3
"17 Rioja, La",Total,8 personas o más,2016,0.3
"17 Rioja, La",Total,8 personas o más,2015,0.3
"17 Rioja, La",Total,8 personas o más,2014,0.3
"17 Rioja, La",Total,8 personas o más,2013,0.3
"17 Rioja, La",Menos de 46 m2,Total,2020,1.6
"17 Rioja, La",Menos de 46 m2,Total,2019,1.8
"17 Rioja, La",Menos de 46 m2,Total,2018,2.2
"17 Rioja, La",Menos de 46 m2,Total,2017,1.9
"17 Rioja, La",Menos de 46 m2,Total,2016,1.0
"17 Rioja, La",Menos de 46 m2,Total,2015,2.3
"17 Rioja, La",Menos de 46 m2,Total,2014,3.0
"17 Rioja, La",Menos de 46 m2,Total,2013,1.9
"17 Rioja, La",Menos de 46 m2,1 persona,2020,1.5
"17 Rioja, La",Menos de 46 m2,1 persona,2019,1.6
"17 Rioja, La",Menos de 46 m2,1 persona,2018,1.8
"17 Rioja, La",Menos de 46 m2,1 persona,2017,1.4
"17 Rioja, La",Menos de 46 m2,1 persona,2016,0.9
"17 Rioja, La",Menos de 46 m2,1 persona,2015,1.7
"17 Rioja, La",Menos de 46 m2,1 persona,2014,1.9
"17 Rioja, La",Menos de 46 m2,1 persona,2013,1.2
"17 Rioja, La",Menos de 46 m2,2 personas,2020,0.1
"17 Rioja, La",Menos de 46 m2,2 personas,2019,0.2
"17 Rioja, La",Menos de 46 m2,2 personas,2018,0.4
"17 Rioja, La",Menos de 46 m2,2 personas,2017,0.2
"17 Rioja, La",Menos de 46 m2,2 personas,2016,0.1
"17 Rioja, La",Menos de 46 m2,2 personas,2015,0.5
"17 Rioja, La",Menos de 46 m2,2 personas,2014,0.7
"17 Rioja, La",Menos de 46 m2,2 personas,2013,0.5
"17 Rioja, La",Menos de 46 m2,3 personas,2017,0.1
"17 Rioja, La",Menos de 46 m2,3 personas,2014,0.3
"17 Rioja, La",Menos de 46 m2,3 personas,2013,0.1
"17 Rioja, La",Menos de 46 m2,4 personas,2017,0.1
"17 Rioja, La",Menos de 46 m2,4 personas,2014,0.1
"17 Rioja, La",Menos de 46 m2,4 personas,2013,0.1
"17 Rioja, La",Menos de 46 m2,5 personas,2015,0.1
"17 Rioja, La",Menos de 46 m2,5 personas,2013,0.1
"17 Rioja, La",Entre 46 y 75 m2,Total,2020,28.0
"17 Rioja, La",Entre 46 y 75 m2,Total,2019,28.4
"17 Rioja, La",Entre 46 y 75 m2,Total,2018,27.0
"17 Rioja, La",Entre 46 y 75 m2,Total,2017,28.2
"17 Rioja, La",Entre 46 y 75 m2,Total,2016,30.4
"17 Rioja, La",Entre 46 y 75 m2,Total,2015,32.2
"17 Rioja, La",Entre 46 y 75 m2,Total,2014,29.1
"17 Rioja, La",Entre 46 y 75 m2,Total,2013,30.7
"17 Rioja, La",Entre 46 y 75 m2,1 persona,2020,10.2
"17 Rioja, La",Entre 46 y 75 m2,1 persona,2019,13.3
"17 Rioja, La",Entre 46 y 75 m2,1 persona,2018,10.6
"17 Rioja, La",Entre 46 y 75 m2,1 persona,2017,10.5
"17 Rioja, La",Entre 46 y 75 m2,1 persona,2016,12.1
"17 Rioja, La",Entre 46 y 75 m2,1 persona,2015,13.4
"17 Rioja, La",Entre 46 y 75 m2,1 persona,2014,12.2
"17 Rioja, La",Entre 46 y 75 m2,1 persona,2013,12.7
"17 Rioja, La",Entre 46 y 75 m2,2 personas,2020,7.5
"17 Rioja, La",Entre 46 y 75 m2,2 personas,2019,6.8
"17 Rioja, La",Entre 46 y 75 m2,2 personas,2018,9.2
"17 Rioja, La",Entre 46 y 75 m2,2 personas,2017,8.7
"17 Rioja, La",Entre 46 y 75 m2,2 personas,2016,10.7
"17 Rioja, La",Entre 46 y 75 m2,2 personas,2015,10.5
"17 Rioja, La",Entre 46 y 75 m2,2 personas,2014,8.7
"17 Rioja, La",Entre 46 y 75 m2,2 personas,2013,9.4
"17 Rioja, La",Entre 46 y 75 m2,3 personas,2020,6.6
"17 Rioja, La",Entre 46 y 75 m2,3 personas,2019,6.0
"17 Rioja, La",Entre 46 y 75 m2,3 personas,2018,4.4
"17 Rioja, La",Entre 46 y 75 m2,3 personas,2017,5.9
"17 Rioja, La",Entre 46 y 75 m2,3 personas,2016,4.2
"17 Rioja, La",Entre 46 y 75 m2,3 personas,2015,4.3
"17 Rioja, La",Entre 46 y 75 m2,3 personas,2014,4.9
"17 Rioja, La",Entre 46 y 75 m2,3 personas,2013,4.8
"17 Rioja, La",Entre 46 y 75 m2,4 personas,2020,2.6
"17 Rioja, La",Entre 46 y 75 m2,4 personas,2019,1.9
"17 Rioja, La",Entre 46 y 75 m2,4 personas,2018,2.3
"17 Rioja, La",Entre 46 y 75 m2,4 personas,2017,2.3
"17 Rioja, La",Entre 46 y 75 m2,4 personas,2016,2.6
"17 Rioja, La",Entre 46 y 75 m2,4 personas,2015,2.7
"17 Rioja, La",Entre 46 y 75 m2,4 personas,2014,2.3
"17 Rioja, La",Entre 46 y 75 m2,4 personas,2013,2.7
"17 Rioja, La",Entre 46 y 75 m2,5 personas,2020,0.7
"17 Rioja, La",Entre 46 y 75 m2,5 personas,2019,0.2
"17 Rioja, La",Entre 46 y 75 m2,5 personas,2018,0.5
"17 Rioja, La",Entre 46 y 75 m2,5 personas,2017,0.7
"17 Rioja, La",Entre 46 y 75 m2,5 personas,2016,0.5
"17 Rioja, La",Entre 46 y 75 m2,5 personas,2015,0.6
"17 Rioja, La",Entre 46 y 75 m2,5 personas,2014,0.9
"17 Rioja, La",Entre 46 y 75 m2,5 personas,2013,0.9
"17 Rioja, La",Entre 46 y 75 m2,6 personas,2020,0.2
"17 Rioja, La",Entre 46 y 75 m2,6 personas,2019,0.2
"17 Rioja, La",Entre 46 y 75 m2,6 personas,2016,0.1
"17 Rioja, La",Entre 46 y 75 m2,6 personas,2015,0.5
"17 Rioja, La",Entre 46 y 75 m2,6 personas,2014,0.1
"17 Rioja, La",Entre 46 y 75 m2,6 personas,2013,0.2
"17 Rioja, La",Entre 46 y 75 m2,7 personas,2016,0.1
"17 Rioja, La",Entre 46 y 75 m2,7 personas,2015,0.1
"17 Rioja, La",Entre 46 y 75 m2,8 personas o más,2016,0.1
"17 Rioja, La",Entre 76 y 105 m2,Total,2020,68.1
"17 Rioja, La",Entre 76 y 105 m2,Total,2019,66.5
"17 Rioja, La",Entre 76 y 105 m2,Total,2018,64.9
"17 Rioja, La",Entre 76 y 105 m2,Total,2017,66.6
"17 Rioja, La",Entre 76 y 105 m2,Total,2016,68.1
"17 Rioja, La",Entre 76 y 105 m2,Total,2015,64.9
"17 Rioja, La",Entre 76 y 105 m2,Total,2014,68.6
"17 Rioja, La",Entre 76 y 105 m2,Total,2013,67.2
"17 Rioja, La",Entre 76 y 105 m2,1 persona,2020,18.2
"17 Rioja, La",Entre 76 y 105 m2,1 persona,2019,15.0
"17 Rioja, La",Entre 76 y 105 m2,1 persona,2018,18.1
"17 Rioja, La",Entre 76 y 105 m2,1 persona,2017,17.0
"17 Rioja, La",Entre 76 y 105 m2,1 persona,2016,16.2
"17 Rioja, La",Entre 76 y 105 m2,1 persona,2015,15.4
"17 Rioja, La",Entre 76 y 105 m2,1 persona,2014,15.3
"17 Rioja, La",Entre 76 y 105 m2,1 persona,2013,16.0
"17 Rioja, La",Entre 76 y 105 m2,2 personas,2020,21.4
"17 Rioja, La",Entre 76 y 105 m2,2 personas,2019,22.0
"17 Rioja, La",Entre 76 y 105 m2,2 personas,2018,18.3
"17 Rioja, La",Entre 76 y 105 m2,2 personas,2017,19.6
"17 Rioja, La",Entre 76 y 105 m2,2 personas,2016,19.8
"17 Rioja, La",Entre 76 y 105 m2,2 personas,2015,21.0
"17 Rioja, La",Entre 76 y 105 m2,2 personas,2014,22.0
"17 Rioja, La",Entre 76 y 105 m2,2 personas,2013,21.1
"17 Rioja, La",Entre 76 y 105 m2,3 personas,2020,13.4
"17 Rioja, La",Entre 76 y 105 m2,3 personas,2019,13.9
"17 Rioja, La",Entre 76 y 105 m2,3 personas,2018,13.4
"17 Rioja, La",Entre 76 y 105 m2,3 personas,2017,14.5
"17 Rioja, La",Entre 76 y 105 m2,3 personas,2016,16.8
"17 Rioja, La",Entre 76 y 105 m2,3 personas,2015,14.4
"17 Rioja, La",Entre 76 y 105 m2,3 personas,2014,14.9
"17 Rioja, La",Entre 76 y 105 m2,3 personas,2013,15.4
"17 Rioja, La",Entre 76 y 105 m2,4 personas,2020,11.3
"17 Rioja, La",Entre 76 y 105 m2,4 personas,2019,11.9
"17 Rioja, La",Entre 76 y 105 m2,4 personas,2018,11.9
"17 Rioja, La",Entre 76 y 105 m2,4 personas,2017,12.9
"17 Rioja, La",Entre 76 y 105 m2,4 personas,2016,12.0
"17 Rioja, La",Entre 76 y 105 m2,4 personas,2015,12.0
"17 Rioja, La",Entre 76 y 105 m2,4 personas,2014,12.6
"17 Rioja, La",Entre 76 y 105 m2,4 personas,2013,11.5
"17 Rioja, La",Entre 76 y 105 m2,5 personas,2020,2.6
"17 Rioja, La",Entre 76 y 105 m2,5 personas,2019,2.2
"17 Rioja, La",Entre 76 y 105 m2,5 personas,2018,2.2
"17 Rioja, La",Entre 76 y 105 m2,5 personas,2017,1.8
"17 Rioja, La",Entre 76 y 105 m2,5 personas,2016,2.5
"17 Rioja, La",Entre 76 y 105 m2,5 personas,2015,1.5
"17 Rioja, La",Entre 76 y 105 m2,5 personas,2014,2.8
"17 Rioja, La",Entre 76 y 105 m2,5 personas,2013,2.4
"17 Rioja, La",Entre 76 y 105 m2,6 personas,2020,0.4
"17 Rioja, La",Entre 76 y 105 m2,6 personas,2019,1.2
"17 Rioja, La",Entre 76 y 105 m2,6 personas,2018,0.7
"17 Rioja, La",Entre 76 y 105 m2,6 personas,2017,0.3
"17 Rioja, La",Entre 76 y 105 m2,6 personas,2016,0.5
"17 Rioja, La",Entre 76 y 105 m2,6 personas,2015,0.3
"17 Rioja, La",Entre 76 y 105 m2,6 personas,2014,0.6
"17 Rioja, La",Entre 76 y 105 m2,6 personas,2013,0.8
"17 Rioja, La",Entre 76 y 105 m2,7 personas,2020,0.9
"17 Rioja, La",Entre 76 y 105 m2,7 personas,2019,0.3
"17 Rioja, La",Entre 76 y 105 m2,7 personas,2017,0.1
"17 Rioja, La",Entre 76 y 105 m2,7 personas,2016,0.1
"17 Rioja, La",Entre 76 y 105 m2,7 personas,2015,0.2
"17 Rioja, La",Entre 76 y 105 m2,7 personas,2014,0.2
"17 Rioja, La",Entre 76 y 105 m2,8 personas o más,2018,0.3
"17 Rioja, La",Entre 76 y 105 m2,8 personas o más,2017,0.3
"17 Rioja, La",Entre 76 y 105 m2,8 personas o más,2016,0.1
"17 Rioja, La",Entre 76 y 105 m2,8 personas o más,2015,0.1
"17 Rioja, La",Entre 76 y 105 m2,8 personas o más,2014,0.1
"17 Rioja, La",Entre 76 y 105 m2,8 personas o más,2013,0.1
"17 Rioja, La",Entre 106 y 150 m2,Total,2020,24.4
"17 Rioja, La",Entre 106 y 150 m2,Total,2019,26.4
"17 Rioja, La",Entre 106 y 150 m2,Total,2018,23.8
"17 Rioja, La",Entre 106 y 150 m2,Total,2017,20.3
"17 Rioja, La",Entre 106 y 150 m2,Total,2016,20.7
"17 Rioja, La",Entre 106 y 150 m2,Total,2015,21.6
"17 Rioja, La",Entre 106 y 150 m2,Total,2014,20.4
"17 Rioja, La",Entre 106 y 150 m2,Total,2013,19.1
"17 Rioja, La",Entre 106 y 150 m2,1 persona,2020,5.6
"17 Rioja, La",Entre 106 y 150 m2,1 persona,2019,5.6
"17 Rioja, La",Entre 106 y 150 m2,1 persona,2018,4.4
"17 Rioja, La",Entre 106 y 150 m2,1 persona,2017,4.8
"17 Rioja, La",Entre 106 y 150 m2,1 persona,2016,6.4
